ChannelName,post_body_text,published_at,LikesCount,SharesCount,CommentsCount,ViewsCount,is_safety_related
SaportaReport,Atlanta Opera building new $45 million home on westside Beltline @TheAtlantaOpera  @MariaSaporta  https://t.co/mSofSbkgV2,2024-09-26T20:01:00.000Z,0.0,0.0,0.0,162.0,True
Rough Draft Atlanta,"One Flew South launches a Sunday jazz brunch, Mikkelson's Market opens in Reynoldstown, and Breaker Breaker celebrates one year on the Beltline, and so much more...

",2024-09-26T13:00:40.000Z,0.0,0.0,0.0,0.0,True
The Fulton County Neighbor,Atlanta Opera to Transform Historic Buckhead Property into $45M Arts Center https://t.co/kPnoTjibq6,2024-09-25T16:01:53.000Z,0.0,0.0,0.0,38.0,True
FOX 5 Atlanta,Plans are in the works to turn the historic Bobby Jones Clubhouse near the Beltline into the new home of the Atlanta Opera. https://t.co/rjNeTFcS1p,2024-09-25T06:50:06.000Z,3.0,0.0,0.0,1315.0,True
FOX 5 Atlanta,Plans are in the works to turn the historic Bobby Jones Clubhouse near the Beltline into the new home of the Atlanta Opera. https://t.co/aXIPyYWOqG,2024-09-24T22:30:28.000Z,1.0,0.0,0.0,1326.0,True
SaportaReport,The Atlanta Opera has announced plans for the multi-disciplinary arts project along the Atlanta Beltline that will include a new permanent home for the organization.  @TheAtlantaOpera  @MariaSaporta  https://t.co/mSofSbkgV2,2024-09-24T12:20:01.000Z,0.0,0.0,0.0,169.0,True
WSB-TV,Atlanta Opera to open arts center on the Atlanta Beltline https://t.co/7l0Wb5KFlX,2024-09-24T10:00:08.000Z,8.0,0.0,0.0,4226.0,True
BVM Capacity Building Institute,"This past Saturday, our Black Voters Matter team hit the Atlanta Beltline, helping folks check their voter registration ahead of crucial elections. Big thanks to Patagonia for hosting! #BlackVotersMatter ✊🏾 https://t.co/qvIwKIwgMR",2024-09-23T22:51:20.000Z,11.0,3.0,0.0,1744.0,True
Rough Draft Atlanta,"@theatlantaopera will transform the historic Bobby Jones Clubhouse into a performing arts center with a recital hall, theatre venue, education spaces, and administrative and rehearsal areas for the Opera.

Located in Peachtree Battle on Woodward Way along the Atlanta Beltline, the facility is expected to cost $45 million with core funding already secured, according to a press release from the Opera. Announcements of the donors and a capital campaign will be announced soon, and the project is estimated to be completed by the summer of 2027.

The long-vacant clubhouse, which served the Bobby Jones Golf Course in Atlanta Memorial Park, was built in the Grecian revival built in the early 1900s.

The 17,000 square foot clubhouse will transform into a 56,000+ square foot complex housing a 200-seat recital hall, administrative offices, a costume shop, a ﬁlm studio, a rehearsal hall, and garden spaces. Theater Projects and A’kustiks, LLC., are developing the recital hall as a premiere venue to present classical singers and musicians, jazz ensembles, lectures and spoken word artists, and other performing arts.

🎶 Find out more at the link in our bio.",2024-09-23T19:10:06.000Z,803.0,0.0,19.0,0.0,True
Rough Draft Atlanta,"The Atlanta Opera will transform the historic Bobby Jones Clubhouse into a performing arts center along th Beltline. 
https://t.co/ZqgV7miTTi",2024-09-23T14:26:15.000Z,4.0,1.0,0.0,1458.0,True
The Atlanta Journal-Constitution,"Atlanta Opera announced Monday it will transform the historic Bobby Jones Golf Course clubhouse along the Beltline in Buckhead into its new arts center with administrative offices, rehearsal areas, a theater and education spaces.",2024-09-23T13:30:08.000Z,41.0,2.0,1.0,0.0,True
Matt Westmoreland,RT @AtlNewsNow: Atlanta Opera will transform the historic Bobby Jones Golf Course clubhouse in Buckhead into its new arts center. https://t…,2024-09-23T11:08:29.000Z,0.0,2.0,0.0,0.0,True
Atlanta News,Atlanta Opera will transform the historic Bobby Jones Golf Course clubhouse in Buckhead into its new arts center. https://t.co/bBiaCVbYDZ,2024-09-23T11:00:04.000Z,4.0,2.0,0.0,722.0,True
The Atlanta Journal-Constitution,"ICYMI: Many cyclists enjoy riding their bikes on the Beltline, but this new park would create a first-of-its-kind amenity along the 22-mile loop of parks and trails.",2024-09-23T02:30:00.000Z,25.0,2.0,0.0,0.0,True
WABE,RT @wabenews: ICYMI: The Atlanta Beltline Partnership announced earlier this week that they have become the recipients of an $8 million don…,2024-09-22T20:31:10.000Z,0.0,1.0,0.0,0.0,True
WABE News,"ICYMI: The Atlanta Beltline Partnership announced earlier this week that they have become the recipients of an $8 million donation, a contribution that will be used to fund a highly anticipated bike park in Westside Park.
",2024-09-22T20:30:04.000Z,3.0,1.0,0.0,0.0,True
WABE News,"ICYMI: The Atlanta Beltline Partnership announced earlier this week that they have become the recipients of an $8 million donation, a contribution that will be used to fund a highly anticipated bike park in Westside Park.
",2024-09-22T20:30:04.000Z,3.0,1.0,0.0,0.0,True
WABE News,"ICYMI: The Atlanta Beltline Partnership announced earlier this week that they have become the recipients of an $8 million donation, a contribution that will be used to fund a highly anticipated bike park in Westside Park.
",2024-09-22T20:30:04.000Z,3.0,1.0,0.0,0.0,True
WABE News,"ICYMI: The Atlanta Beltline Partnership announced earlier this week that they have become the recipients of an $8 million donation, a contribution that will be used to fund a highly anticipated bike park in Westside Park.
",2024-09-22T20:30:04.000Z,,,0.0,0.0,True
WABE News,"ICYMI: The Atlanta Beltline Partnership announced earlier this week that they have become the recipients of an $8 million donation, a contribution that will be used to fund a highly anticipated bike park in Westside Park.
https://t.co/pgvRqYLdGQ",2024-09-22T20:30:00.000Z,1.0,1.0,0.0,419.0,True
Anecdotal Atlanta,How the Promenade Planteé and Viaduc des Arts in Paris inspired the Atlanta Beltline. • • • • • #Atlanta #Georgia #ATL #History #Anecdote #Anecdotes #VisitAtlanta #AtlantaGuide #GeorgiaOnMyMind #story #Stories #Tales #interesting #education #documentary #civilwar #locomotive #trains #train #Beltline #AtlantaBeltline,2024-09-22T13:37:23.000Z,493.0,82.0,11.0,4745.0,True
Atlanta News First,"When it’s finished, it’ll feature 2.25 miles of mountain bike trails, a pump track, bicycle playground and many more attractions.",2024-09-22T09:01:00.000Z,3.0,1.0,0.0,0.0,True
CBS46,"When it’s finished, it’ll feature 2.25 miles of mountain bike trails, a pump track, bicycle playground and many more attractions. https://t.co/kQu6qkMsno",2024-09-22T09:01:00.000Z,2.0,1.0,0.0,837.0,True
Atlanta News First,"When it’s finished, it’ll feature 2.25 miles of mountain bike trails, a pump track, bicycle playground and many more attractions. https://t.co/kQu6qkMsno",2024-09-22T09:01:00.000Z,2.0,1.0,0.0,774.0,True
Atlanta News First ,"A new bike park will soon be built in Atlanta’s Westside Park.

SUBSCRIBE and turn on notifications so you don't miss any videos: https://bit.ly/3SS3Avs 

For more stories check out  https://www.atlantanewsfirst.com/ 

FOLLOW US for more! 
Like Atlanta News First on Facebook: https://bit.ly/3EcIseI 
Follow Atlanta News First on Twitter: https://bit.ly/3SQcVmV 
Follow Atlanta News First Instagram: https://bit.ly/3rdWMMg 
Follow Atlanta News First Tik Tok: https://bit.ly/3RC8U4p",2024-09-22T03:24:10.000Z,1.0,0.0,0.0,95.0,True
The Atlanta Journal-Constitution,"While virtual reality has become commonplace in gaming, it is now also being used to showcase events from history and the fine arts.",2024-09-21T14:00:39.000Z,5.0,0.0,0.0,0.0,True
WABE News,"The Atlanta Beltline Partnership announced Tuesday that they received an $8 million donation, a contribution that will be used to fund a bike park in Westside Park.
https://t.co/pgvRqYLdGQ",2024-09-18T21:00:00.000Z,1.0,1.0,0.0,283.0,True
The Atlanta Journal-Constitution,"Many cyclists enjoy riding their bikes on the Beltline, but this new park would create a first-of-its-kind amenity along the 22-mile loop of parks and trails.",2024-09-18T10:00:20.000Z,13.0,1.0,2.0,0.0,True
Your Next Best Friend,"I spent my morning talking to honors students at my alma mater, ⁦@GeorgiaStateU⁩ to host their first feedback session on a new initiative called ‘The Blue Line’

The Blue Line is attempting to be GSU‘s version of the Atlanta Beltline, but gear towards students. https://t.co/9yroDfFB3c",2024-09-17T17:02:59.000Z,43.0,4.0,0.0,1667.0,True
Katy Stamper for Ga.'s 11th Congressional District,RT @ajc: $8M gift helps Beltline pedal toward new bike park at Westside Park https://t.co/oYhW7glfuG,2024-09-17T16:42:41.000Z,0.0,3.0,0.0,0.0,True
Atlanta Journal-Constitution,$8M gift helps Beltline pedal toward new bike park at Westside Park https://t.co/oYhW7glfuG,2024-09-17T16:20:03.000Z,4.0,3.0,0.0,2772.0,True
95.5 WSB,"The Chestnut Family Foundation, led by Ben and Teresa Chestnut, is a nonprofit aimed at demonstrating compassion and creativity in improving access and choice for children, according to the Beltline.",2024-09-17T16:00:08.000Z,1.0,0.0,1.0,0.0,True
Everything Georgia,"Atlanta Beltline Receives $8 Million Donation from Chestnut Family Foundation to Fund New Bike Park at Westside Park.

It will feature 2.25 miles of mountain bike trails, including beginner to advanced routes and a state-of-the-art pump track for all skill levels. https://t.co/73VFl7wKsl",2024-09-17T14:18:44.000Z,1552.0,162.0,35.0,110346.0,True
Matt Westmoreland,"RT @UrbanizeATL: Exclusive: #Atlanta Beltline's ""game-changer"" mountain bike park scores $8M gift from Mailchimp cofounder and CEO, refines…",2024-09-16T20:11:42.000Z,0.0,16.0,0.0,0.0,True
Urbanize Atlanta,"Exclusive: #Atlanta Beltline's ""game-changer"" mountain bike park scores $8M gift from Mailchimp cofounder and CEO, refines plans, eyes construction start. https://t.co/znRYKtzYss",2024-09-16T19:32:22.000Z,96.0,16.0,5.0,6724.0,True
Atlanta News,"Forth Hotel has been delivering new food and beverage options to visitors along the Eastside Beltline since opening in July, with more to come. https://t.co/mCE0swM2X9",2024-09-14T03:01:03.000Z,0.0,1.0,0.0,217.0,True
The Atlanta Journal-Constitution,"Forth Hotel has been delivering new food and beverage options to visitors along the Eastside Beltline since opening in July, with more to come.",2024-09-13T21:30:07.000Z,14.0,1.0,2.0,0.0,True
GeorgiaAHA,Join us on Sat. Sept 14 at 10 a.m. on the Beltline (near Ponce City Market) as we takeover Hills4ATL again to learn how your support can help eliminate the dangers of menthol and protect the health of our Atlanta community. https://t.co/WEqCvQLqtj ❤️ https://t.co/oi69tOjidE,2024-09-12T19:36:55.000Z,0.0,0.0,0.0,38.0,True
Your Next Best Friend,RT @atlurbanist: This is the dystopian future that evil urbanists (like myself) want for the Atlanta Beltline. Recoil in terror if you must…,2024-09-12T02:50:53.000Z,0.0,22.0,0.0,0.0,True
Darin Givens,"This is the dystopian future that evil urbanists (like myself) want for the Atlanta Beltline. Recoil in terror if you must, anti-rail zealots. But this scene is like candy to me. https://t.co/gb919IgbOQ",2024-09-12T02:47:52.000Z,258.0,22.0,5.0,6857.0,True
Students Organizing for Sustainability,"🚌🚆Come join us at 6:30pm on September 17th in Kendeda 152 as we discuss how we can build the public transit infrastructure for a sustainable and livable future! Our speakers include Ellen Dunham-Jones, professor, director of GT’s MS in Urban Design, and author of the ‘Retrofitting Suburbia’ series, Brian Gist who is a Senior Attorney at the Southern Environmental Law Center’s Atlanta office, and Michael Fleming who is an organizer and the treasurer of BeltLine Rail Now!",2024-09-09T19:12:08.000Z,81.0,0.0,3.0,0.0,True
The Atlanta Journal-Constitution,ICYMI: A few data center proposals — including a downtown Atlanta project within one of the largest developments in the Southeast — will continue moving forward despite a recently adopted ban on such facilities near key transit points across the city.,2024-09-08T10:30:01.000Z,0.0,1.0,0.0,0.0,True
AccessAtlanta,"Bagel heaven 🥯 This bagel spot on the Beltline is a must try! They have a wide variety of bagels, sandwiches, coffee, and more. This is the perfect place to go if you’re craving an authentic New York style bagel.  I was in love with the blueberry bagel with blueberry cream cheese 🫐 📍 Old Fourth Ward Beltline - 665 Auburn Ave. NE ⭐️ @Emerald City Bagels  #accessatlanta #thingstodoinatlanta #atl #atlanta #beltlinefoodatl ",2024-09-07T01:49:34.000Z,34.0,11.0,2.0,1750.0,True
Alex Ip 葉清霖 @alexip718@journa.host,"The estimated cost for the BeltLine Streetcar East Extension is $230 million in 2023. Clifton Corridor would take $990 million to $1.3 billion. 

Why MARTA and City of Atlanta never bothered to apply for federal funding while these projects languish or get downgraded baffles me",2024-09-06T23:36:59.000Z,157.0,16.0,9.0,7050.0,True
Atlanta Journal-Constitution,"Atlanta banned data centers near Beltline, MARTA. Some will move forward https://t.co/HU1iVmq8RY",2024-09-05T19:15:02.000Z,0.0,1.0,0.0,1876.0,True
Rough Draft Atlanta,"The latest Atlanta food news: Quick Bites for Sept. 5
https://t.co/yDdlBn6MzT",2024-09-05T17:24:46.000Z,0.0,0.0,0.0,363.0,True
11Alive News,"The Atlanta City Council has approved new ordinances that could significantly reshape the city's core by restricting where data centers can be developed. The legislation, which bars new data centers from being built near the BeltLine and within a half-mile of MARTA stations, is designed to prioritize human spaces over industrial use.

Atlanta's data center market has been one of the fastest-growing in the nation, driven by increased demand for digital infrastructure. However, city leaders are concerned that these developments could encroach on valuable urban space that is better used for public amenities.

The new restrictions will take effect once Atlanta Mayor Andre Dickens signs them. 

Click the link in the bio for the story. 

#11Alive #Atlanta #DataCenters",2024-09-04T17:45:08.000Z,153.0,0.0,2.0,0.0,True
Stacey Ma Dukes Hopkins,"This is great, but what about the rest of us in metro Atlanta and the state of Georgia? They are building these data centers in South Fulton (heavily Black neigborhoods) and we gotta talk about their energy needs and climate impacts.

https://t.co/lM5mseeZYD.",2024-09-04T15:59:27.000Z,1.0,1.0,1.0,125.0,True
